time_s,scheduled_time_s,x,y,z,roll_rad,pitch_rad,yaw_rad,valid
13.355195,13.342258,-43.343697,6.436205,1.126538,0.000012429,0.000303149,-3.139469624,1
13.401716,13.392258,-43.773975,6.435072,1.126409,0.000012583,0.000303149,-3.138959885,1
13.448436,13.442258,-44.204334,6.433794,1.126278,0.000012686,0.000303149,-3.138621569,1
13.496318,13.492258,-45.064590,6.431290,1.126126,0.000121282,0.001599431,-3.138832569,1
13.543497,13.542258,-45.494530,6.430280,1.125862,-0.000031425,0.001796007,-3.139246464,1
13.606567,13.592258,-46.354168,6.429042,1.125611,-0.000000533,0.001342177,-3.140512705,1
13.654383,13.642258,-47.213623,6.429148,1.125370,0.000003374,0.001146197,3.141052008,1
13.702521,13.692258,-47.643299,6.429736,1.122187,0.000334143,-0.000134587,3.140247822,1
13.750674,13.742258,-48.073174,6.430678,1.120228,0.000092159,-0.000926971,3.139399529,1
13.797461,13.792258,-48.933212,6.433379,1.122141,-0.000004261,-0.000280380,3.138216734,1
13.844197,13.842258,-49.363361,6.434948,1.122263,0.000001134,-0.000280023,3.137943029,1
13.906548,13.892258,-50.223949,6.438232,1.122504,0.000001183,-0.000280023,3.137769222,1
13.952424,13.942258,-51.084454,6.441258,1.122745,0.000001057,-0.000280023,3.138217688,1
14.000757,13.992258,-51.514786,6.442574,1.122865,0.000000968,-0.000280023,3.138536453,1
14.047441,14.042258,-51.945175,6.443736,1.122986,0.000000868,-0.000280023,3.138892412,1
14.095317,14.092258,-52.805428,6.445293,1.123227,0.000000519,-0.000280023,3.140140057,1
14.157511,14.142258,-53.665028,6.445379,1.123467,0.000000010,-0.000280023,-3.141226530,1
14.205045,14.192258,-54.094940,6.444883,1.123588,0.000000000,-0.000280023,-3.140436888,1
14.252554,14.242258,-54.955051,6.442997,1.123828,0.000000000,-0.000280023,-3.139051914,1
14.299430,14.292258,-55.385212,6.441620,1.123949,0.000000000,-0.000280023,-3.138390779,1
14.346299,14.342258,-55.815521,6.440020,1.124069,0.000000000,-0.000280023,-3.137874126,1
14.393277,14.392258,-56.675842,6.436667,1.124310,0.000000014,-0.000280023,-3.137720346,1
14.456539,14.442258,-57.536369,6.433369,1.124652,0.000156172,-0.000089288,-3.137743235,1
14.503370,14.492258,-57.966694,6.431696,1.124603,0.000006292,0.003102660,-3.137846708,1
14.549619,14.542258,-58.397053,6.430160,1.124700,-0.000037284,0.001983523,-3.138024330,1
14.596252,14.592258,-59.257317,6.427681,1.125020,0.000006139,-0.001318335,-3.138998508,1
14.643227,14.642258,-59.687275,6.426866,1.125160,0.000002473,-0.001271129,-3.139694691,1
14.705466,14.692258,-60.547470,6.426206,1.116977,-0.000107059,-0.004349470,-3.140972137,1
14.751896,14.742258,-61.407894,6.426448,1.125330,-0.000041013,-0.001027107,3.140976191,1
14.799558,14.792258,-61.838039,6.427012,1.128463,-0.000029295,0.000242352,3.140266895,1
14.846284,14.842258,-62.268322,6.427815,1.128448,-0.000000533,0.000299334,3.139734030,1
